frame.time_delta_displayed,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len,dns.flags.opcode,dns.qry.name,dns.qry.type,response.frame.len,dns.a,dns.txt,dns.txt.length,dns.flags.rcode
0.001071,192.168.81.139,192.168.81.2,63142,53,106,0,api.1092ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,g/gjfoymRfNXKZtETXrFHgSyb3P/P1qoVWBM0nT8+T9pyq8RxgLGsrgybz4BVC+RzIyt6XsJtDJDGA4+SDAm98R6djZ9S34UVAieY/GqTrvSkuuNUZH6XuJgPybpO5leEVSkmGKf7kla69CojhXk/2o6C8j8CHmt6Jh6N1XYhcI71UhElSIskRAUmn8ZnzylTRNEn9JtXEaAnu7CoaN1rMhfCJUz+mwVsXl+hPj0jqLM8a1Y1wri1E0oleD/,252.0,0.0
0.001071,192.168.81.139,192.168.81.2,63142,53,106,0,api.1092ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,g/gjfoymRfNXKZtETXrFHgSyb3P/P1qoVWBM0nT8+T9pyq8RxgLGsrgybz4BVC+RzIyt6XsJtDJDGA4+SDAm98R6djZ9S34UVAieY/GqTrvSkuuNUZH6XuJgPybpO5leEVSkmGKf7kla69CojhXk/2o6C8j8CHmt6Jh6N1XYhcI71UhElSIskRAUmn8ZnzylTRNEn9JtXEaAnu7CoaN1rMhfCJUz+mwVsXl+hPj0jqLM8a1Y1wri1E0oleD/,252.0,0.0
1.009998,192.168.81.139,192.168.81.2,63142,53,106,0,api.1092ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,g/gjfoymRfNXKZtETXrFHgSyb3P/P1qoVWBM0nT8+T9pyq8RxgLGsrgybz4BVC+RzIyt6XsJtDJDGA4+SDAm98R6djZ9S34UVAieY/GqTrvSkuuNUZH6XuJgPybpO5leEVSkmGKf7kla69CojhXk/2o6C8j8CHmt6Jh6N1XYhcI71UhElSIskRAUmn8ZnzylTRNEn9JtXEaAnu7CoaN1rMhfCJUz+mwVsXl+hPj0jqLM8a1Y1wri1E0oleD/,252.0,0.0
1.009998,192.168.81.139,192.168.81.2,63142,53,106,0,api.1092ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,g/gjfoymRfNXKZtETXrFHgSyb3P/P1qoVWBM0nT8+T9pyq8RxgLGsrgybz4BVC+RzIyt6XsJtDJDGA4+SDAm98R6djZ9S34UVAieY/GqTrvSkuuNUZH6XuJgPybpO5leEVSkmGKf7kla69CojhXk/2o6C8j8CHmt6Jh6N1XYhcI71UhElSIskRAUmn8ZnzylTRNEn9JtXEaAnu7CoaN1rMhfCJUz+mwVsXl+hPj0jqLM8a1Y1wri1E0oleD/,252.0,0.0
0.000816,192.168.81.139,192.168.81.2,64295,53,106,0,api.10a2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,opYaS3/Z7SoxDx5IvY5B3nljEJUnxoU1RDCcueBsRKAqnKl+M8h4tPy1H3+rjoCB0AiPR8ZSEti4miNKTHCJZAx89aGIWd7IirFIlmr45M9RFGO9uM1WH6lBQPJbr3hhxOHR295fWFK9GKOOk/ZzPniNJJK1tsOgdrR0Nuquvli0AzXq8iWtC40KatF4fzJg0WN2yS1gBAFtW0fcDPCbE6buSbT0DY2rtZmBzQC6oBeUhHIs1ocSADUb1glT,252.0,0.0
0.001109,192.168.81.139,192.168.81.2,64011,53,106,0,api.10b2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,IROouAZpj0k+gXgt+n4+TTSQwkdCfsTjblOfAcGSkdjH6J6JDyvMa6/ptuvnwpsHQM3TMZRlT5c7Q/lHeBJRK8wips7JhGzb05RLAZ8kzi+aUpYitw8uE4vX5G44A1vaqMEANEIcx51Ht2+1GvQaJjkU57Es0AdKEnKy/lfZ8jA88Kbgn1QZsD8p+vYHJe7BSH11cV6592oPc9w/4vh0njqi280/dfmZYWpxdEG/d9AyPCZe17ouxMWCm55j,252.0,0.0
0.001126,192.168.81.139,192.168.81.2,62411,53,106,0,api.10c2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,D36qJl5WC+KqEcSKgfZ2/P3X7nPG5SaW/Xc2Kg2WTvPwgTpedfVWlXUqcHrLBPRXOyQMqb3j8Q3TXEbcE5256HSCwrjGQw36Uyba29CvdGm6e4DBNPFQL/Ykav831xuKO8gqdG8z7lc1CaGwb9cMAOgQr+FC/UT3K3jdcBfCxdtJ5G0GxTC0fwY5JQQAnJi0ZAk/9FX87Aw6zwIBDhIe0uGisu0adymIKel2M/NVo6HkVYODtPyC9L65ldx2,252.0,0.0
0.001126,192.168.81.139,192.168.81.2,62411,53,106,0,api.10c2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,D36qJl5WC+KqEcSKgfZ2/P3X7nPG5SaW/Xc2Kg2WTvPwgTpedfVWlXUqcHrLBPRXOyQMqb3j8Q3TXEbcE5256HSCwrjGQw36Uyba29CvdGm6e4DBNPFQL/Ykav831xuKO8gqdG8z7lc1CaGwb9cMAOgQr+FC/UT3K3jdcBfCxdtJ5G0GxTC0fwY5JQQAnJi0ZAk/9FX87Aw6zwIBDhIe0uGisu0adymIKel2M/NVo6HkVYODtPyC9L65ldx2,252.0,0.0
0.575054,192.168.81.139,192.168.81.2,62411,53,106,0,api.10c2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,D36qJl5WC+KqEcSKgfZ2/P3X7nPG5SaW/Xc2Kg2WTvPwgTpedfVWlXUqcHrLBPRXOyQMqb3j8Q3TXEbcE5256HSCwrjGQw36Uyba29CvdGm6e4DBNPFQL/Ykav831xuKO8gqdG8z7lc1CaGwb9cMAOgQr+FC/UT3K3jdcBfCxdtJ5G0GxTC0fwY5JQQAnJi0ZAk/9FX87Aw6zwIBDhIe0uGisu0adymIKel2M/NVo6HkVYODtPyC9L65ldx2,252.0,0.0
0.575054,192.168.81.139,192.168.81.2,62411,53,106,0,api.10c2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,D36qJl5WC+KqEcSKgfZ2/P3X7nPG5SaW/Xc2Kg2WTvPwgTpedfVWlXUqcHrLBPRXOyQMqb3j8Q3TXEbcE5256HSCwrjGQw36Uyba29CvdGm6e4DBNPFQL/Ykav831xuKO8gqdG8z7lc1CaGwb9cMAOgQr+FC/UT3K3jdcBfCxdtJ5G0GxTC0fwY5JQQAnJi0ZAk/9FX87Aw6zwIBDhIe0uGisu0adymIKel2M/NVo6HkVYODtPyC9L65ldx2,252.0,0.0
0.001548,192.168.81.139,192.168.81.2,61770,53,106,0,api.10d2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,JLM0RPskgaivO1gdlSwKpWI3vpU0dBhjRbKrqtrIURRrx1p8D4Dt8rwUNdpf5+YSr4HsWFUhjO+dRsafleAeTReQzO9um7g8xDjk9mkxnAMT7DlOcoDSdVrEDgcjjVlsx7jJi4h5NzEawIxsOpMuyElH/IfFQX5izuJqdiXhI/+SKurYDKz56X5MFZ2FoZ4xBaXJ1syVgzUUc72/yLBcTtXjaV3yMWqoi6VK14hVvXsX9yY1n5bisE6E5ejM,252.0,0.0
0.00117,192.168.81.139,192.168.81.2,49995,53,106,0,api.10e2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,JZnqEMP6yb2Fg3eMIhBNBjJ8qo9JlvPaKk413AhqQc6ZxwXaXbnOZxNobd67IzOw33JDZtzB2lsnBE58XeK5gnWwG6QpGzJ4YcGB9lAnL6vWBmbpOX9xw6GdYzaDQGkammbcanbTJW3ovlYxZvSKYm4ALeJ1546JoeXEBG4XQVZ9DGWPa8jtYSIka7EUSfMK971AxiYqo/BoWAzMEzx8Lix1IM6DXWHYmjqJCVblufHqxsjXKasMPBuxFs9E,252.0,0.0
0.001171,192.168.81.139,192.168.81.2,57720,53,106,0,api.10f2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,JjRauT/Mwf++SHrngEMAvbqATGlIEiGUqkDDqTxj/Hxyqa0vErT2gNq8jY++XerPkpdqnQ4+BRS6uS5wwqHMzDesTJccqjZ4q7J2GiGsNxdJzIpw62PePdhTGVWdJpofr23f1HrDWvBqXabjcShWl6pa38LuMdTTN2Cj0wjCAY92a1DfsP3/k4LIOKA51ZJvzHMZt9Wi4+Qi6EDX1er4nS7AffhJVRXEDqD0cbC/n7ZM5vEFk532TZ9ivEMR,252.0,0.0
0.000967,192.168.81.139,192.168.81.2,55590,53,106,0,api.1102ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,kRXF6QAD4DaC9FD4flnI8WnfQ/jT0Bdnyan2FXaLydy8yk/G/emN6OScvJPunQqar2i0YeOJbNdXN0xtFKje2KWe2cijBGeONEqq+cxzffJ8cp3dymawsbIFrKpJQ/Qo3+V4qBFyHT7V8JHR+fdFwpV4WoPNqYikuTxzsp0/73zJLCzZkNQpacwQX4CTj8BAu7cJ5de48ICTjoosN2oa7BoK1E84pcuNy2lSO2rnoDsU77YrbUusk1xvBMs1,252.0,0.0
0.001044,192.168.81.139,192.168.81.2,59249,53,106,0,api.1112ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,C2iN8/gUv/QZc9cYK7fG9KGmEWfCUQwwmbL/rPLATch1XUD34+/wmeHD3uGFy1bkwN3f06b7vvpHrZQZlLgaBj5iJBZa5VdV3Zlq+IVy/XFAKAe91V9f/a77fR3qLQaZusrmaFAoDNdTEpw/yRrIIhjlFVE2WGjbzJU1YMiYRlejbLSiOtJPZJDA2I6ru4HEvhC0B2dKI3EU9TiMS6gS5dxaZB4fAytb5aaeK0ZJdqLP/qxuf1nWxpCEQfpo,252.0,0.0
0.001352,192.168.81.139,192.168.81.2,56985,53,106,0,api.1122ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,dPx/mTOICbMX8TT7RqBAkaznvlf+N50fjoQe7mG+5ehwHuSXn+LzNrepaTSEOz3khMG1CV0TsSm06sC89osc/zzGh8pT32v0u+cy/BitPoUBo+LN0FddvUT/19zxRQcNV9hjI/DTIgpltAneH4ZYllkYMYRzVV92dyp52p0CUI7CtBLWqbVevCVWzZMGRLctAy6oocx7afJjZOKp91VHAu+YU6HunrFJIZ51iJg9DNbVAE2luPRJJ3BhxId9,252.0,0.0
0.001352,192.168.81.139,192.168.81.2,56985,53,106,0,api.1122ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,dPx/mTOICbMX8TT7RqBAkaznvlf+N50fjoQe7mG+5ehwHuSXn+LzNrepaTSEOz3khMG1CV0TsSm06sC89osc/zzGh8pT32v0u+cy/BitPoUBo+LN0FddvUT/19zxRQcNV9hjI/DTIgpltAneH4ZYllkYMYRzVV92dyp52p0CUI7CtBLWqbVevCVWzZMGRLctAy6oocx7afJjZOKp91VHAu+YU6HunrFJIZ51iJg9DNbVAE2luPRJJ3BhxId9,252.0,0.0
0.351801,192.168.81.139,192.168.81.2,56985,53,106,0,api.1122ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,dPx/mTOICbMX8TT7RqBAkaznvlf+N50fjoQe7mG+5ehwHuSXn+LzNrepaTSEOz3khMG1CV0TsSm06sC89osc/zzGh8pT32v0u+cy/BitPoUBo+LN0FddvUT/19zxRQcNV9hjI/DTIgpltAneH4ZYllkYMYRzVV92dyp52p0CUI7CtBLWqbVevCVWzZMGRLctAy6oocx7afJjZOKp91VHAu+YU6HunrFJIZ51iJg9DNbVAE2luPRJJ3BhxId9,252.0,0.0
0.351801,192.168.81.139,192.168.81.2,56985,53,106,0,api.1122ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,dPx/mTOICbMX8TT7RqBAkaznvlf+N50fjoQe7mG+5ehwHuSXn+LzNrepaTSEOz3khMG1CV0TsSm06sC89osc/zzGh8pT32v0u+cy/BitPoUBo+LN0FddvUT/19zxRQcNV9hjI/DTIgpltAneH4ZYllkYMYRzVV92dyp52p0CUI7CtBLWqbVevCVWzZMGRLctAy6oocx7afJjZOKp91VHAu+YU6HunrFJIZ51iJg9DNbVAE2luPRJJ3BhxId9,252.0,0.0
0.001295,192.168.81.139,192.168.81.2,51875,53,106,0,api.1132ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,KxWBHAQ9EC44/x4pnWZIkt9+fz7hqkmp5HKdrt0+oeiRATan1mtzoW2V4ogkWKILQm6oqpXdmOenNZ4v9UyKXQuoFY+YDlE7qdRoFX8iT2tQBEQjiboeE7PgcpuZOXgFD/OlCT/tfgroUIhIgiU5G1MT8kz7wnaxMgu5A1pPdaK75ppXcY2AvoH561exQJyE4Xrxtoq04ES9cDiJ9DPTzW9GMvYqTfuKbaBVK5zFbtdl/23bOVO1cudlzRHJ,252.0,0.0
0.001461,192.168.81.139,192.168.81.2,61016,53,106,0,api.1142ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,nqAhG/7pKn6T4x49kGpuDq6OLsdaewRJNRUahRJoevok9ayFCDeg4VevHOrWVwRZA+nJVcPwBJzbA//pSVpMt7jp4PYEGztcl9DOuWTd4cBKBUnpLXhcBN43BXB1Ydkcp5h57v5nVahyIW3o9lQZWi60+kH/bEmTXYzzl4ZD9reg1zxHEQDni49R35uuyZrO4hLlDsEeUbZdn5WGI+W8rbP6ty5P85L2hVj7zpK8mA8FqspQYQp9zKdv7SMA,252.0,0.0
0.000721,192.168.81.139,192.168.81.2,57921,53,106,0,api.1152ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,cXanAgY+Ym5hvDlgU/HHnoSgtLwLcPFAwkjthGWNY6qnRCOefa+Q2jR5aq2TXR+NhXbO8C92Emq3ojz5v41qDKRYJXYtj4uvAk/fvyKEb8OC7WE9AgNl0/zNA681lESCOc1e8paxKTb1xnM7H+OYt0mwa88iOrXrcDwAgJ3d2tNp/areeAKB+zMteFROVt2kP9SSYNLbtnG6G9rTcbSTrm5wE4B/XRupCBET2AVCXUamoUwWtDoXue5AJWLi,252.0,0.0
0.001174,192.168.81.139,192.168.81.2,64485,53,106,0,api.1162ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,ObP/SE7z7xtMdxDBM3vj0VubznEgGAb0Hz9y7BwAyKV2Y7nmn9+g9PKw0D27DImQfDamFc7KgVggf5AB6xhbcRlQ7kgy0TgzEyFuVUMx+S/qoxey8iECy9FaPbuYMfvXgLsb7oKSSH+6rcKwBXC5MtgBqgfwvrFIE07jvz7jvmUXIzFMnHV+v2KWyNaoYPNQ15nRlYezEfloBhvYAJsaSANhB/XWpz7DOOyj2vZ4WJrz7Tl5Cg2XWQemhgHy,252.0,0.0
0.001218,192.168.81.139,192.168.81.2,56986,53,106,0,api.1172ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,WsRhwSPXD4plekjRdSQti4DUL1ab1Rghi0oVQwLsByKYjOj63ug7sVkTSMQG3T+EMysZPiIMA5+Bb1Ayl4sEIXnWJ/GAteSaGkxiPxyWe/mCl4qDszV8FP5bSVxAKBCMluwetyQbF/DDWFCn+EjPmAkxlSY/wdVKdweoT33H1D3Pl82PwA5XTK1KfVvgz7aWvadZUQ6E8XJxaL3+ROx76yaPMF0ao8lWPXhbPxb+NtO2pVmKYlXpnASZHt6A,252.0,0.0
0.001678,192.168.81.139,192.168.81.2,60515,53,106,0,api.1182ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,48cc7zXDmOiT6+i34lmD9nFw0+NiZDoTMolNcJ4cgucyoLZuKnyD7P5bugxdhaoN2jtJPgBQHX+f1VFGLp4BiEZtwpgWEv21ZP4Hn4DE/SXBIsn+IVPveEEocZLuP6rJZT/zTNjaq0uWsWY39Av76w8da6HT7RMKu1WNphRjSvr2KgLjMeWdOy8jlCGIQyVWEh16Rty6tK9GxyItto6cpex+LezSLD+ODmDnNsn70TO3SzzVQOYPF0IxTdF1,252.0,0.0
0.000878,192.168.81.139,192.168.81.2,57230,53,106,0,api.1192ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,NADW+m8+ULG4IR+A2s7Uvzb4D2H61mHt6bn+RHGfQLUShI10ytg8AHdu18gLGqS5EJNGSztGO7Db7zwBxi5VRNZDygOLeKHuc22l8CgNii241PPIwYZ9MIJX3hr5dxYFSbtQt77EiKMJeY74ilUu4zExBUglqwSMRS8nlpFdL5OUY8/m0LoFQ0lA6pG3q2U6JoH8dmbxgc6m/qGiLP5F7Xi/rleHkS6u8nyBTK7foU+cSwBWBPlIUPpwOMqX,252.0,0.0
0.000922,192.168.81.139,192.168.81.2,53965,53,106,0,api.11a2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,S4tOvhsUj47OMHiZCJ5t1kmPzS0jxvUhGuLUNlRWULC2fOnQbD/2YjV9ZmkdvtroOjfk/QSFinavfqRATWgKzCnx8i3kzYy6gpqgz2DCrwyYPRIJUkhAmWWwN7EpOM3EkWiYkQ6LrudMsaxUJZRRx6Me6A6Gm+dHluMSW1rNvcXrONl9jZVqn22IOrSgMovg/lF5McdymWAa2+z/uo8dx64dKrpuGTzJs5Ze1dvXAhlojkj3jA1JEGtk2qMR,252.0,0.0
0.001316,192.168.81.139,192.168.81.2,58246,53,106,0,api.11b2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,jN0LOk94Fc6x9/IYEOf+ASwkb1ag8kffjZe4sM2g2iao6L4wanjIgQT4HGfAK52O+YKGpFA/UPLyyhiLg99IFVuwrXtf4O9xvYgAwjgN8uCAxOymI9tmIZlXUEJT5sD58YD2NIIqFDRWLcD+0AthQIgvI8Qb3fv0AqiGO3dXTt5UiXUaxgqNvAAI3pUNsAujIPVBcNC97dkDAaEdyzKESBWmmahmKHWytDBsqZTfAeb3YsxkGtxPSkhVYM+/,252.0,0.0
0.001567,192.168.81.139,192.168.81.2,57483,53,106,0,api.11c2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,B6Tt2PF/9MS5olPxS4UfqYWPjgOm4rsuCth3b6HTrCE3S78Kshi8azMcjr7yyCbpaXvNWh/oVRBxJKXpLmBJXd7vc9IQJJa9M8vUhE5kuLH8r7cVhQTRbDAPoaCebbRZlCBJ6bqf1SIvIdLpmpE3Jknvh/739tXSMHeutz2MuYeJoNR/Jvjx4JpZkpq38+TYNXvgLhYgUC6bUWY6TQqKjk3Ai70xh5oWNs1rscLmZ8emO5wgpnw6h0RiJTjO,252.0,0.0
0.00094,192.168.81.139,192.168.81.2,61703,53,106,0,api.11d2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,lotDDfIugEGqhfP+NfSAJstLhRhMMoVnNpTg0YFl9cmqDkxKFurjUJesgo1mdanTg5Jx7vzn29fjxsOVLIkzlu+mR7+T91jFbZ4GLeoZe+JCftRw6BaWWi2nSavCn8WrCBpmc7CjAN73m48UqdNxscN0ya79vfzXkeZq6vpVbXFNnGnV+yuE3x+kkWgt5V6nWP9jbo4h069/huYAdx+uwuyfDeYPb2Fl1a+NlzzSOn2+j63WN1o/z5a2+nXA,252.0,0.0
0.0014,192.168.81.139,192.168.81.2,56699,53,106,0,api.11e2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,c5c8PzgMwpSxX+D/FNlSxyudTXr45HiZtHrGYBidk7wpsysJK/eNkEsVm6kMKVqEHhakV8fYybTjWY0XRG8X4Hp+GIEydsnLTZVSsJ0dzkAumK9+RpIZJExRXBQuVeg5GE/0ewVF4VDS7hvfaxWJIoXqlqrSJVGRVmgQMXu4+j+okDybqEnwF1gQ2njRq6z4ODcFIr86A2wcbLZfPmi3Fi6+cAGmVfBbr93sArGZ5W/Y40yj4Me0mtlBns8+,252.0,0.0
0.001305,192.168.81.139,192.168.81.2,61188,53,106,0,api.11f2ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,Jc77FOsxnQNQmoIghOQj6tjv+0pBFBcSsLPEtAcCElfwWpNMiWZlyW4Tm7kFK84RL9BAZ684K9e3jbHLIc/WLKt6SKKoPmGtC2LYlVfVYZ/AMpLBuxwn15V4I9FExWsQAI8PoO1Bh1K3ZwkvhHxNnw5ZSLywXofJYY+ikExJDBVlv6QW45MJO0bP7GdDJbKKPFYu6VlLg7uVkwA9PMinU+7YU4rz0LlTJ8t6K7DLrQffPrUebjeZ8MKhdHoH,252.0,0.0
0.001459,192.168.81.139,192.168.81.2,62953,53,106,0,api.1202ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,xwa9z8ya4b7m8EnMEv1ZysAkSuJ/qoQkGTuRGEDxhy5IaU5HVUlw0xj1CLxDL3jHSW9KoxohyL1sTR2U3YdCZsm9MCSiNejQTt2Gg521xTXeM+KD8boJ6sUpHEv6V23Znp2svidI9RptYlPj+LAblfoSe2qIXChipmP03oLek7sXgaJdIzpkYxaGzpOnf+H2DVeiyEuP3U0vpVcFchdqzFecMdECsHWCeafYfKCnsRHKsLD2htKfXHPkeUpZ,252.0,0.0
0.001263,192.168.81.139,192.168.81.2,62953,53,106,0,api.1212ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,2+15jEmj5LQ6tPP77JM5WrVeoeS2HKctla9c2mNlieH4mfHY5eMt7wFK8mpoB5T6ayXiU12KVoxpD9s5jcln4271CadohiaZkxpllqaEGrPLCC9lF6WNrZay6oDDBJ+H/t1pWYsAqAlwilSD9LD6i3R2gY5tBJIjao+/13PC4sOhBpCLBJemJo+XYugG/wzXcvU804xatzQPSa3MAued0X324j/07EtsugpyGusE89D1mpBIA6AQYealcaMu,252.0,0.0
0.001319,192.168.81.139,192.168.81.2,53322,53,106,0,api.1222ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,WWBuplf5Ba0DbG4nqkcGHHJCLylLs+XuzNfg/zkYP9Z/wrsAXsCCvq91N+CNHOAWpvFRpkBwzrEQ6uiMhuQ/TbmbuPweRuYaSSL6LQ+66ArXsTf+Y7niWrDHXDjc5J60ET+9N2ss0EzY3Nwqs9STk9gm7JbuM2B0+B+SKn47vZzakor9pewqVeWbSUT0uR3A4MJQ6RHSS+wG1jP/bdDacrAr4EZhyI+N4dOKbUuphoazhk7pvTUPTRAgmC31,252.0,0.0
0.001319,192.168.81.139,192.168.81.2,53322,53,106,0,api.1222ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,WWBuplf5Ba0DbG4nqkcGHHJCLylLs+XuzNfg/zkYP9Z/wrsAXsCCvq91N+CNHOAWpvFRpkBwzrEQ6uiMhuQ/TbmbuPweRuYaSSL6LQ+66ArXsTf+Y7niWrDHXDjc5J60ET+9N2ss0EzY3Nwqs9STk9gm7JbuM2B0+B+SKn47vZzakor9pewqVeWbSUT0uR3A4MJQ6RHSS+wG1jP/bdDacrAr4EZhyI+N4dOKbUuphoazhk7pvTUPTRAgmC31,252.0,0.0
1.019251,192.168.81.139,192.168.81.2,53322,53,106,0,api.1222ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,WWBuplf5Ba0DbG4nqkcGHHJCLylLs+XuzNfg/zkYP9Z/wrsAXsCCvq91N+CNHOAWpvFRpkBwzrEQ6uiMhuQ/TbmbuPweRuYaSSL6LQ+66ArXsTf+Y7niWrDHXDjc5J60ET+9N2ss0EzY3Nwqs9STk9gm7JbuM2B0+B+SKn47vZzakor9pewqVeWbSUT0uR3A4MJQ6RHSS+wG1jP/bdDacrAr4EZhyI+N4dOKbUuphoazhk7pvTUPTRAgmC31,252.0,0.0
1.019251,192.168.81.139,192.168.81.2,53322,53,106,0,api.1222ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,WWBuplf5Ba0DbG4nqkcGHHJCLylLs+XuzNfg/zkYP9Z/wrsAXsCCvq91N+CNHOAWpvFRpkBwzrEQ6uiMhuQ/TbmbuPweRuYaSSL6LQ+66ArXsTf+Y7niWrDHXDjc5J60ET+9N2ss0EzY3Nwqs9STk9gm7JbuM2B0+B+SKn47vZzakor9pewqVeWbSUT0uR3A4MJQ6RHSS+wG1jP/bdDacrAr4EZhyI+N4dOKbUuphoazhk7pvTUPTRAgmC31,252.0,0.0
0.00158,192.168.81.139,192.168.81.2,62092,53,106,0,api.1232ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,YwvK4TslTG7BM19lglZmNQdR/CcQes+l0w3zsuQgrAcyCfIiXE156jVKVZvtoilWAaiL3ijEHsX73rk1WAeDlkJyl5JyLbc6UJxYykxNrcDNAz+ciO1HeG4pIsfTl/sf3Z3VDajzXCHUmHT3OfGhFsYA45fTv5kYr7lRjoAb1rcCDN1KXoWZ2JP0R/DqeSruUWWtJa7O2CL1tmTK9cIOH6PTirYWilf+goO7/QJxd2fKoZ6rK+lOmVWshNep,252.0,0.0
0.000984,192.168.81.139,192.168.81.2,62363,53,106,0,api.1242ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,Mr0SMo6boBcIBiABJinxaQJRNmPtPoVcVcoMDcMFRXFY0hOF9TaiYh5h2MhOZdU+buOYdc2v62H/9INdE+cvQS4qbWWKoFV3YXfcnUuB4TzhxlbAsaM4wUV/uwzj1Msl4gNox1Qd+HBC/VaDGATafWLI2UvXv+hglPoVCJc8BWDXFc35iWVEw6V1XYvah5MSx5pl3zBfODy9DQC5yQXXVX2rnY9s84inWg8CMZB7XubPz6R9w51e8MJY9ogc,252.0,0.0
0.001477,192.168.81.139,192.168.81.2,51814,53,106,0,api.1252ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,ZveGr89NmljsAV2YVlk2awi4cGuMXBB8Cq02IxWHmplq1JBvFHGc555kgNSdhnZsYWFro3OaA9TDS12fNbuLNHataNGVLHuo5A6wH8LtFTMC0ZGmpnt1N9mX08ye1DAMuAAwD5OTD2qkMt9z5CORy3+R7YLyvv8Luj/rRjwGCMjXrFPB4zml9ZcGLfGE3T/EhDILXyWsaUREGlkWN03oZqm7VrxuKgZpaM7H9fXAd6yWYSXgiGpvIcwW40Jm,252.0,0.0
0.00099,192.168.81.139,192.168.81.2,61905,53,106,0,api.1262ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,cpTJijIEZwiJLejRsODjyC6cAq9+KY3A4J4WVUN2L6Xh7MZ7FPHuVmVdABO/thfUgsenWEOHw1y115VITHSUctNc05fVYdbaExa0m2Iw+84rg2Yx9C1ACcVLkNv6cA0qsyzH6hDaAP/w1Qmum8TRk5zo8ax0KY1iygcMDGjZq1xGSewm4b/QpiihHcxiqgvqzi2ZNUUMlXBrcmWFfYqSEdVw2AA5EJm2GravJAI6VLatYkSocgOqEfq7OwrW,252.0,0.0
0.001215,192.168.81.139,192.168.81.2,54813,53,106,0,api.1272ff9494a.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,371,,GxrphlwJSNfAnB3mneuthpTaMh0Wq5CHUUWv0U92NPxnOFF3jvUDw19JdHa56bzmIROn/Y0kEO4nedZhiovuj/e4OgMtMA0AqAOYP9FK2rQ0C2mW3WfEtYwgSxGiEHu02BrAkMm3Q/thkxl51xcrWuOrRQFaRAuGN6WrQvwGILaC5o9uG+fkS5tzuI7I1guuG2yWbYMAiYZ4JY2Fbz5ahPzE+6IxlC66u0l2P29b5REJRZO50XLFIj0iHsae,252.0,0.0
